"end_date","form","form.category","indicator.category","indicator.description","indicator.id","indicator.listHeader","indicator.name","indicator.units","indicator.value","location.adminlevel.cadastral_area","location.adminlevel.cadastral_area.code","location.adminlevel.caza","location.adminlevel.caza.code","location.adminlevel.governorate","location.adminlevel.governorate.code","location.alternate_name","location.latitude","location.longitude","location.name","partner.description","partner.id","partner.label","project.description","project.label","Funded_by","report.id","site.id","start_date","database.id","database"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i1943499252","Disability Indicator","4.2.d_Intellectual: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0388947447","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_SYR_Male_15-18: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","6","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i1218875639","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_PRL_Female_19-25: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","2","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0474440643","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_OTH_Male_15-18: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i1715894282","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_PRS_Male_15-18: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0180890478","Short Uncertified","4.2.e_Short Uncertified_SYR_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","19","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i2112911500","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_PRS_Female_15-18: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i1797059274","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_PRL_Male_6-14: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","3","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i1009928097","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_OTH_Female_19-25: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0845704331","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_PRL_Female_15-18: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","7","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i1814287358","Short Uncertified","4.2.e_Short Uncertified_OTH_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0759701180","Short Uncertified","4.2.e_Short Uncertified_PRL_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"YBLN","# of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","i0623184334","Regular BLN Registration Fees","4.2.d_Regular BLN registration fee_LEB_Female_6-14: # of male and female adolescents and youth (14+) who are supported for regulated NFE under the Youth BLN programme","Adol/Youth","0","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0202144076","Short Uncertified","4.2.e_Short Uncertified_LEB_Female: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","4","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
"2019-02-28","OUTPUT 4.2: Increased access of Lebanese and Non-Lebanese youth (15-24 years) to technical and vocational training and innovative skills building programmes for improved professional readiness and employability",NA,"Skills training enrollement","# of adolescents and youth (14+) supported by competency and market based skills training programme","i0190101425","Short Uncertified","4.2.e_Short Uncertified_PRS_Male: # of adolescents and youth (14+) supported by competency and market based skills training programme","Adol/Youth","0","Saida El-Qadimeh","61002","Saida","LBN61","Sud","8","LBN61100",33.5626,35.36779,"LOC: Saida","Mouvement Social","p0000014744","Mouvement Social",NA,NA,"UNICEF","m0683156071","s2069012574","2019-02-01",10284,"LCRP-2019-R-Youth & Adolescents"
